"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","class_weight","dataset","es_metric","es_patience","gpu_ids","group","lr","mode","model","momentum","n_epochs","n_train_samples","name","no_pretrain","no_wandb","offline","project","scheduler_patience","seed","y_labels","test_accuracy","test_f1","test_precision","test_recall","train_accuracy","train_f1","train_loss","train_precision","train_recall","val_accuracy","val_f1","val_loss","val_precision","val_recall"
"alexnet_n=20_clf (2024.05.13. 16:38)","finished","-","","","2024-05-13T16:38:09.000Z","6295","","100","false","fayoum","loss","30","[0,1]","alexnet_n=20_clf","0.0001","clf","alexnet","0.9","5000","20","alexnet_n=20_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.7127329111099243","0.6724414825439453","0.666883111000061","0.7127329111099243","0.8173295259475708","0.8005937337875366","0.0022799663970039952","0.8035154342651367","0.8173295259475708","0.8138889074325562","0.822272539138794","5.3722899456818896","0.8392857313156128","0.8138889074325562"
"resnet50_n=20_clf (2024.05.13. 15:01)","finished","-","","","2024-05-13T15:01:17.000Z","5806","","100","false","fayoum","loss","30","[0,1]","resnet50_n=20_clf","0.0001","clf","resnet50","0.9","5000","20","resnet50_n=20_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.8152991533279419","0.739497721195221","0.7230113744735718","0.8152991533279419","0.8308514356613159","0.8207641839981079","0.04576245115862952","0.8181537985801697","0.8308514356613159","0.75","0.7611737251281738","6.865762869517009","0.7899351119995117","0.75"
"alexnet_n=8_clf (2024.05.13. 13:46)","finished","-","","","2024-05-13T13:46:34.000Z","4477","","100","false","fayoum","loss","30","[0,1]","alexnet_n=8_clf","0.0001","clf","alexnet","0.9","5000","8","alexnet_n=8_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.6645962595939636","0.5677504539489746","0.6428571343421936","0.6645962595939636","0.741761326789856","0.6847085952758789","0.00003275919747962193","0.7824678421020508","0.741761326789856","0.7166666984558105","0.6945374011993408","4.746890728672345","0.8214285373687744","0.7166666984558105"
"resnet50_n=8_clf (2024.05.13. 12:02)","finished","-","","","2024-05-13T12:02:48.000Z","6220","","100","false","fayoum","loss","30","[0,1]","resnet50_n=8_clf","0.0001","clf","resnet50","0.9","5000","8","resnet50_n=8_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.6162144541740417","0.5223388075828552","0.6109203100204468","0.6162144541740417","0.7811970114707947","0.7214674949645996","0.0035396580669012937","0.770508348941803","0.7811970114707947","0.6944444179534912","0.6866986751556396","5.978161493937175","0.7338935136795044","0.6944444179534912"
"alexnet_n=4_clf (2024.05.13. 11:01)","finished","-","","","2024-05-13T11:01:08.000Z","3695","","100","false","fayoum","loss","30","[0,1]","alexnet_n=4_clf","0.0001","clf","alexnet","0.9","5000","4","alexnet_n=4_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.6499999761581421","0.4779411852359772","0.42195767164230347","0.6499999761581421","0.6882102489471436","0.6026268005371094","0.000009809852847617796","0.6849603652954102","0.6882102489471436","0.7194444537162781","0.6615124940872192","2.741642941128124","0.6927945017814636","0.7194444537162781"
"resnet50_n=4_clf (2024.05.13. 10:59)","finished","-","","","2024-05-13T10:59:15.000Z","109","","100","false","fayoum","loss","30","[0,1]","resnet50_n=4_clf","0.0001","clf","resnet50","0.9","5000","4","resnet50_n=4_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.270268052816391","0.2033333331346512","0.27865853905677795","0.270268052816391","0.2527327835559845","0.19947798550128937","0.10282287814400412","0.2395545095205307","0.2527327835559845","0.1944444477558136","0.12727272510528564","5.425362142649564","0.09459459781646729","0.1944444477558136"
"alexnet_n=all_all (2024.05.13. 08:07)","finished","-","","","2024-05-13T08:07:14.000Z","139","","100","false","fayoum","loss","30","[0,1]","alexnet_n=all_all","0.0001","all","alexnet","0.9","5000","-1","alexnet_n=all_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.8654135465621948","0.8924670219421387","0.92948716878891","0.8654135465621948","0.8857954740524292","0.8983838558197021","1.8999219052493572","0.9270576238632202","0.8857954740524292","0.8638888597488403","0.8644553422927856","10.54942925274372","0.8826754093170166","0.8638888597488403"
"resnet50_n=all_all (2024.05.13. 07:27)","finished","-","","","2024-05-13T07:27:38.000Z","2370","","100","false","fayoum","loss","30","[0,1]","resnet50_n=all_all","0.0001","all","resnet50","0.9","5000","-1","resnet50_n=all_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.8928571343421936","0.9165120720863342","0.9711538553237916","0.8928571343421936","1","1","0.6174842147156596","1","1","0.8666666746139526","0.8738390207290649","10.551345095038414","0.8847222328186035","0.8666666746139526"
"alexnet_n=120_all (2024.05.13. 07:10)","finished","-","","","2024-05-13T07:10:01.000Z","1053","","100","false","fayoum","loss","30","[0,1]","alexnet_n=120_all","0.0001","all","alexnet","0.9","5000","120","alexnet_n=120_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.9271003603935242","0.9127415418624878","0.9057971239089966","0.9271003603935242","0.9052175283432008","0.9006133675575256","0.06563854403793812","0.8964911699295044","0.9052175283432008","0.9472222328186036","0.9472222328186036","5.871932327747345","0.9472222328186036","0.9472222328186036"
"resnet50_n=120_all (2024.05.13. 04:54)","finished","-","","","2024-05-13T04:54:46.000Z","8109","","100","false","fayoum","loss","30","[0,1]","resnet50_n=120_all","0.0001","all","resnet50","0.9","5000","120","resnet50_n=120_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.9642857313156128","0.975450038909912","0.9895833134651184","0.9642857313156128","0.9533709287643432","0.947988986968994","0.08472476620227098","0.9447981119155884","0.9533709287643432","0.9222221970558168","0.9259917736053468","7.088189110159874","0.9368420839309692","0.9222221970558168"
"alexnet_n=40_all (2024.05.13. 04:38)","finished","-","","","2024-05-13T04:38:42.000Z","958","","100","false","fayoum","loss","30","[0,1]","alexnet_n=40_all","0.0001","all","alexnet","0.9","5000","40","alexnet_n=40_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.8381987810134888","0.8173441886901855","0.8376067876815796","0.8381987810134888","0.882386326789856","0.8611263632774353","0.00519171915948391","0.8672511577606201","0.882386326789856","0.8444444537162781","0.8447138071060181","5.752888917922974","0.8602187633514404","0.8444444537162781"
"resnet50_n=40_all (2024.05.13. 02:58)","finished","-","","","2024-05-13T02:58:25.000Z","6012","","100","false","fayoum","loss","30","[0,1]","resnet50_n=40_all","0.0001","all","resnet50","0.9","5000","40","resnet50_n=40_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.8542007207870483","0.837738037109375","0.8418972492218018","0.8542007207870483","0.8810973763465881","0.8601065278053284","0.012727503664791584","0.8595771789550781","0.8810973763465881","0.8972222208976746","0.8991256356239319","7.675494749099016","0.918660283088684","0.8972222208976746"
"alexnet_n=20_all (2024.05.13. 02:47)","finished","-","","","2024-05-13T02:47:18.000Z","661","","100","false","fayoum","loss","30","[0,1]","alexnet_n=20_all","0.0001","all","alexnet","0.9","5000","20","alexnet_n=20_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.7484471797943115","0.7147727608680725","0.7136905193328857","0.7484471797943115","0.8183238506317139","0.8081619143486023","0.0013634800497028562","0.8148539066314697","0.8183238506317139","0.8388888835906982","0.8430920839309692","5.011896997690201","0.8535714149475098","0.8388888835906982"
"resnet50_n=20_all (2024.05.13. 01:15)","finished","-","","","2024-05-13T01:15:56.000Z","5476","","100","false","fayoum","loss","30","[0,1]","resnet50_n=20_all","0.0001","all","resnet50","0.9","5000","20","resnet50_n=20_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.8393266201019287","0.7731866240501404","0.75","0.8393266201019287","0.8375657200813293","0.8082773089408875","0.003605617934630977","0.8074157238006592","0.8375657200813293","0.8194444179534912","0.8020050525665283","8.081037297844887","0.8374999761581421","0.8194444179534912"
"alexnet_n=8_all (2024.05.13. 00:08)","finished","-","","","2024-05-13T00:08:33.000Z","4037","","100","false","fayoum","loss","30","[0,1]","alexnet_n=8_all","0.0001","all","alexnet","0.9","5000","8","alexnet_n=8_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.5796992778778076","0.47141095995903015","0.4287037253379822","0.5796992778778076","0.7367516160011292","0.6715022325515747","0.000014131413825618273","0.7794052362442017","0.7367516160011292","0.7055555582046509","0.6358513832092285","4.68539471924305","0.7829861044883728","0.7055555582046509"
"resnet50_n=8_all (2024.05.12. 22:21)","finished","-","","","2024-05-12T22:21:53.000Z","6395","","100","false","fayoum","loss","30","[0,1]","resnet50_n=8_all","0.0001","all","resnet50","0.9","5000","8","resnet50_n=8_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.6197450160980225","0.5548332929611206","0.5831944942474365","0.6197450160980225","0.7037822008132935","0.6763439178466797","0.0004455315541814674","0.6797201633453369","0.7037822008132935","0.6694444417953491","0.6627812385559082","7.114987730979919","0.6765873432159424","0.6694444417953491"
"alexnet_n=4_all (2024.05.12. 21:19)","finished","-","","","2024-05-12T21:19:32.000Z","3735","","100","false","fayoum","loss","30","[0,1]","alexnet_n=4_all","0.0001","all","alexnet","0.9","5000","4","alexnet_n=4_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.5879698991775513","0.44942671060562134","0.4128352403640747","0.5879698991775513","0.6650186777114868","0.5807297229766846","0.0000034136557422409","0.6259020566940308","0.6650186777114868","0.6638888716697693","0.6235229969024658","2.8607833927327935","0.6451754570007324","0.6638888716697693"
"resnet50_n=4_all (2024.05.12. 21:15)","finished","-","","","2024-05-12T21:15:15.000Z","252","","100","false","fayoum","loss","30","[0,1]","resnet50_n=4_all","0.0001","all","resnet50","0.9","5000","4","resnet50_n=4_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","1","ripeness","0.26422032713890076","0.22156624495983124","0.22058823704719543","0.26422032713890076","0.32785362005233765","0.3188125491142273","0.03996250575239008","0.3448042571544647","0.32785362005233765","0.2083333283662796","0.18844985961914065","5.355628197843378","0.1948275864124298","0.2083333283662796"
"alexnet_n=all_clf (2024.05.12. 21:12)","finished","-","","","2024-05-12T21:12:02.000Z","187","","100","false","fayoum","loss","30","[0,1]","alexnet_n=all_clf","0.0001","clf","alexnet","0.9","5000","-1","alexnet_n=all_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.8785713911056519","0.9152494072914124","0.9711538553237916","0.8785713911056519","0.8747159242630005","0.888410210609436","3.780953820794821","0.9304499626159668","0.8747159242630005","0.8361110687255859","0.8342447280883789","12.824476599693298","0.862500011920929","0.8361110687255859"
"resnet50_n=all_clf (2024.05.12. 18:56)","finished","-","","","2024-05-12T18:56:41.000Z","8116","","100","false","fayoum","loss","30","[0,1]","resnet50_n=all_clf","0.0001","clf","resnet50","0.9","5000","-1","resnet50_n=all_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9285714626312256","0.9479166269302368","0.9800000190734864","0.9285714626312256","1","1","5.580772526562214","1","1","0.8916666507720947","0.9057692289352416","12.120544880628586","0.9392857551574708","0.8916666507720947"
"alexnet_n=120_clf (2024.05.12. 18:51)","finished","-","","","2024-05-12T18:51:06.000Z","330","","100","false","fayoum","loss","30","[0,1]","alexnet_n=120_clf","0.0001","clf","alexnet","0.9","5000","120","alexnet_n=120_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9285714626312256","0.9479166269302368","0.9800000190734864","0.9285714626312256","0.9180397987365724","0.9177829027175904","1.3138470239937303","0.9189561605453492","0.9180397987365724","0.8666666746139526","0.8738390207290649","11.471194803714752","0.8847222328186035","0.8666666746139526"
"resnet50_n=120_clf (2024.05.12. 16:47)","finished","-","","","2024-05-12T16:47:49.000Z","7391","","100","false","fayoum","loss","30","[0,1]","resnet50_n=120_clf","0.0001","clf","resnet50","0.9","5000","120","resnet50_n=120_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9302059412002563","0.8737848401069641","0.8541666269302368","0.9302059412002563","0.968181848526001","0.958361804485321","3.757043555378914","0.9551281929016112","0.968181848526001","0.9222221970558168","0.9259917736053468","13.326306819915771","0.9368420839309692","0.9222221970558168"
"alexnet_n=40_clf (2024.05.12. 16:10)","finished","-","","","2024-05-12T16:10:30.000Z","2233","","100","false","fayoum","loss","30","[0,1]","alexnet_n=40_clf","0.0001","clf","alexnet","0.9","5000","40","alexnet_n=40_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.8059006333351135","0.7684333324432373","0.7635416388511658","0.8059006333351135","0.8524147868156433","0.8430474996566772","0.006927964277565479","0.8434120416641235","0.8524147868156433","0.8388888835906982","0.8343876600265503","6.823971152305603","0.8400793671607971","0.8388888835906982"
"resnet50_n=40_clf (2024.05.12. 14:35)","finished","-","","","2024-05-12T14:35:10.000Z","5715","","100","false","fayoum","loss","30","[0,1]","resnet50_n=40_clf","0.0001","clf","resnet50","0.9","5000","40","resnet50_n=40_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.918519139289856","0.8852887153625488","0.8630952835083008","0.918519139289856","0.8923952579498291","0.8848930597305298","0.2991520166397095","0.8795418739318848","0.8923952579498291","0.7833333015441895","0.778388261795044","8.079028248786926","0.7961038947105408","0.7833333015441895"
"alexnet_n=20_clf (2024.05.12. 13:38)","finished","-","","","2024-05-12T13:38:46.000Z","3379","","100","false","fayoum","loss","30","[0,1]","alexnet_n=20_clf","0.0001","clf","alexnet","0.9","5000","20","alexnet_n=20_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9099379181861876","0.8554096221923828","0.831250011920929","0.9099379181861876","0.8374999761581421","0.8191266059875488","0.0008790401948822869","0.8244187831878662","0.8374999761581421","0.8666666746139526","0.8738390207290649","4.472558041413625","0.8847222328186035","0.8666666746139526"
"resnet50_n=20_clf (2024.05.12. 12:09)","finished","-","","","2024-05-12T12:09:55.000Z","5325","","100","false","fayoum","loss","30","[0,1]","resnet50_n=20_clf","0.0001","clf","resnet50","0.9","5000","20","resnet50_n=20_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.855671763420105","0.8448911905288696","0.8402777910232544","0.855671763420105","0.8223180770874023","0.8078786730766296","0.04432944787873162","0.7974133491516113","0.8223180770874023","0.7388888597488403","0.7184523940086365","7.7797010739644366","0.7146358489990234","0.7388888597488403"
"alexnet_n=8_clf (2024.05.12. 11:31)","finished","-","","","2024-05-12T11:31:05.000Z","2324","","100","false","fayoum","loss","30","[0,1]","alexnet_n=8_clf","0.0001","clf","alexnet","0.9","5000","8","alexnet_n=8_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.7562111616134644","0.709111750125885","0.6894580125808716","0.7562111616134644","0.8133522868156433","0.7964920997619629","0.00006800755032930861","0.7980518341064453","0.8133522868156433","0.7361111044883728","0.7120192050933838","4.148870180050532","0.7321428656578064","0.7361111044883728"
"resnet50_n=8_clf (2024.05.12. 09:46)","finished","-","","","2024-05-12T09:46:47.000Z","6253","","100","false","fayoum","loss","30","[0,1]","resnet50_n=8_clf","0.0001","clf","resnet50","0.9","5000","8","resnet50_n=8_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.7670807838439941","0.716282844543457","0.7150793671607971","0.7670807838439941","0.7383798360824585","0.7069599628448486","0.00371643223545768","0.6971257925033569","0.7383798360824585","0.7416666746139526","0.7363053560256958","4.536367038885753","0.7767857313156128","0.7416666746139526"
"alexnet_n=4_clf (2024.05.12. 08:55)","finished","-","","","2024-05-12T08:55:01.000Z","3101","","100","false","fayoum","loss","30","[0,1]","alexnet_n=4_clf","0.0001","clf","alexnet","0.9","5000","4","alexnet_n=4_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.7236024737358093","0.6964972615242004","0.6981884241104126","0.7236024737358093","0.7116477489471436","0.7059249877929688","0.000014629040379077196","0.7261394262313843","0.7116477489471436","0.7333333492279053","0.7224358916282654","2.3916444074023855","0.7313311696052551","0.7333333492279053"
"resnet50_n=4_clf (2024.05.12. 08:49)","finished","-","","","2024-05-12T08:49:13.000Z","342","","100","false","fayoum","loss","30","[0,1]","resnet50_n=4_clf","0.0001","clf","resnet50","0.9","5000","4","resnet50_n=4_clf","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.08260869979858398","0.1026785746216774","0.1550000011920929","0.08260869979858398","0.11037991940975188","0.11365941166877748","0.11251905831423673","0.14303188025951383","0.11037991940975188","0.06666667014360428","0.05681818351149559","5.482434587045149","0.05253623425960541","0.06666667014360428"
"alexnet_n=all_all (2024.05.12. 08:46)","finished","-","","","2024-05-12T08:46:57.000Z","131","","100","false","fayoum","loss","30","[0,1]","alexnet_n=all_all","0.0001","all","alexnet","0.9","5000","-1","alexnet_n=all_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.8785713911056519","0.9152494072914124","0.9711538553237916","0.8785713911056519","0.8825284242630005","0.8964039087295532","2.5987278521060944","0.9344780445098876","0.8825284242630005","0.8638888597488403","0.8644553422927856","10.404636427760124","0.8826754093170166","0.8638888597488403"
"resnet50_n=all_all (2024.05.12. 08:14)","finished","-","","","2024-05-12T08:14:18.000Z","1953","","100","false","fayoum","loss","30","[0,1]","resnet50_n=all_all","0.0001","all","resnet50","0.9","5000","-1","resnet50_n=all_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9285714626312256","0.9479166269302368","0.9800000190734864","0.9285714626312256","1","1","0.8154199942946434","1","1","0.8361110687255859","0.8342447280883789","11.536042541265488","0.862500011920929","0.8361110687255859"
"alexnet_n=120_all (2024.05.12. 08:11)","finished","-","","","2024-05-12T08:11:22.000Z","170","","100","false","fayoum","loss","30","[0,1]","alexnet_n=120_all","0.0001","all","alexnet","0.9","5000","120","alexnet_n=120_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9285714626312256","0.9479166269302368","0.9800000190734864","0.9285714626312256","0.9414772987365724","0.9395768642425536","1.060459390282631","0.9388320446014404","0.9414772987365724","0.894444465637207","0.8982139825820923","8.788507476449013","0.9035087823867798","0.894444465637207"
"resnet50_n=120_all (2024.05.12. 06:23)","finished","-","","","2024-05-12T06:23:20.000Z","6477","","100","false","fayoum","loss","30","[0,1]","resnet50_n=120_all","0.0001","all","resnet50","0.9","5000","120","resnet50_n=120_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9642857313156128","0.975450038909912","0.9895833134651184","0.9642857313156128","0.9727272987365724","0.9641483426094056","0.11234338162466884","0.9605263471603394","0.9727272987365724","0.8694444894790649","0.8718981742858887","9.762572959065436","0.8805921077728271","0.8694444894790649"
"alexnet_n=40_all (2024.05.12. 04:44)","finished","-","","","2024-05-12T04:44:29.000Z","5925","","100","false","fayoum","loss","30","[0,1]","alexnet_n=40_all","0.0001","all","alexnet","0.9","5000","40","alexnet_n=40_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9208074808120728","0.8974007964134216","0.8875000476837158","0.9208074808120728","0.8771306872367859","0.8668242692947388","0.0005798760103061795","0.8643627166748047","0.8771306872367859","0.894444465637207","0.8982139825820923","4.272005677223206","0.9035087823867798","0.894444465637207"
"resnet50_n=40_all (2024.05.12. 03:03)","finished","-","","","2024-05-12T03:03:43.000Z","6041","","100","false","fayoum","loss","30","[0,1]","resnet50_n=40_all","0.0001","all","resnet50","0.9","5000","40","resnet50_n=40_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.9534161686897278","0.9471724033355712","0.9474637508392334","0.9534161686897278","0.9200283885002136","0.9108716249465942","0.012796342372894289","0.9040195941925048","0.9200283885002136","0.9222221970558168","0.9259917736053468","6.606790438294411","0.9368420839309692","0.9222221970558168"
"alexnet_n=20_all (2024.05.12. 02:21)","finished","-","","","2024-05-12T02:21:45.000Z","2513","","100","false","fayoum","loss","30","[0,1]","alexnet_n=20_all","0.0001","all","alexnet","0.9","5000","20","alexnet_n=20_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.967391312122345","0.9384405016899108","0.925000011920929","0.967391312122345","0.851136326789856","0.8388339281082153","0.00027886307280924585","0.8429030776023865","0.851136326789856","0.8694444894790649","0.8718981742858887","3.65043842792511","0.8805921077728271","0.8694444894790649"
"resnet50_n=20_all (2024.05.12. 00:50)","finished","-","","","2024-05-12T00:50:10.000Z","5490","","100","false","fayoum","loss","30","[0,1]","resnet50_n=20_all","0.0001","all","resnet50","0.9","5000","20","resnet50_n=20_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.8719353079795837","0.8300314545631409","0.8110119104385376","0.8719353079795837","0.8441168069839478","0.8254021406173706","0.0036044724078642","0.8142558336257935","0.8441168069839478","0.8527777791023254","0.8500000238418579","7.149384657541911","0.8484848737716675","0.8527777791023254"
"alexnet_n=8_all (2024.05.12. 00:00)","finished","-","","","2024-05-12T00:00:02.000Z","3002","","100","false","fayoum","loss","30","[0,1]","alexnet_n=8_all","0.0001","all","alexnet","0.9","5000","8","alexnet_n=8_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.7888199090957642","0.7703282833099365","0.7617965340614319","0.7888199090957642","0.8224431872367859","0.808316707611084","0.000020693036441860553","0.8065435886383057","0.8224431872367859","0.7611111402511597","0.7405731678009033","3.9322606325149536","0.761904776096344","0.7611111402511597"
"resnet50_n=8_all (2024.05.11. 22:15)","finished","-","","","2024-05-11T22:15:05.000Z","6292","","100","false","fayoum","loss","30","[0,1]","resnet50_n=8_all","0.0001","all","resnet50","0.9","5000","8","resnet50_n=8_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.8167701959609985","0.7536858916282654","0.7530971765518188","0.8167701959609985","0.7690998315811157","0.7481545209884644","0.00045566739175807345","0.7482684254646301","0.7690998315811157","0.7861111164093018","0.7639098167419434","5.446670283873876","0.7861111164093018","0.7861111164093018"
"alexnet_n=4_all (2024.05.11. 20:43)","finished","-","","","2024-05-11T20:43:10.000Z","5509","","100","false","fayoum","loss","30","[0,1]","alexnet_n=4_all","0.0001","all","alexnet","0.9","5000","4","alexnet_n=4_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.8167701959609985","0.7986111044883728","0.8023936748504639","0.8167701959609985","0.8105113506317139","0.8129118084907532","0.0000032294301490765065","0.8280494213104248","0.8105113506317139","0.7333333492279053","0.7224358916282654","2.084045009179549","0.7313311696052551","0.7333333492279053"
"resnet50_n=4_all (2024.05.11. 20:18)","finished","-","","","2024-05-11T20:18:30.000Z","1462","","100","false","fayoum","loss","30","[0,1]","resnet50_n=4_all","0.0001","all","resnet50","0.9","5000","4","resnet50_n=4_all","false","true","false","dino_baseline_fayoum_reduced_samples","15","0","ripeness","0.5169990062713623","0.3829470574855805","0.5162099003791809","0.5169990062713623","0.4505236446857453","0.35825681686401367","0.0019786401905796743","0.48208335041999817","0.4505236446857453","0.4333333373069763","0.29323309659957886","4.889737551862543","0.23055556416511536","0.4333333373069763"
